Product ID,Price,Product Availability,Product Condition,Price Currency,Is Sale,Merchant,Shipping,Brand,Manufacturer,Primary Categories
AVzNjFsJvKc47QAVd1TD,349.98,TRUE,new,USD,True,Bestbuy.com,,Denon,,Electronics
AVzNjFsJvKc47QAVd1TD,599.98,TRUE,new,USD,False,Bestbuy.com,,Denon,,Electronics
AVzNjFsJvKc47QAVd1TD,599.0,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Denon,,Electronics
AVpf5N1w1cnluZ0-tJMj,21.99,Yes,New,USD,False,Buy.com - Bestbuy.com,,DENAQ,Denaq,Electronics
AVpf5N1w1cnluZ0-tJMj,19.14,In Stock,New,USD,False,Walmart.com,Standard,DENAQ,Denaq,Electronics
AVpf5N1w1cnluZ0-tJMj,24.99,TRUE,new,USD,False,Bestbuy.com,,DENAQ,Denaq,Electronics
AVpf5N1w1cnluZ0-tJMj,18.95,In Stock,New,USD,False,Walmart.com,Standard,DENAQ,Denaq,Electronics
AVpf5N1w1cnluZ0-tJMj,24.99,Yes,New,USD,False,Bestbuy.com,,DENAQ,Denaq,Electronics
AVpf5N1w1cnluZ0-tJMj,11.99,In Stock,New,USD,False,BrownBearTech,Value,DENAQ,Denaq,Electronics
AVpf24SVLJeJML43FAIX,39.99,Yes,New,USD,False,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVpf24SVLJeJML43FAIX,22.99,Yes,New,USD,False,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVpf24SVLJeJML43FAIX,27.99,Yes,New,USD,False,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVpf24SVLJeJML43FAIX,20.99,Yes,New,USD,True,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVpf24SVLJeJML43FAIX,39.99,TRUE,new,USD,False,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVpf24SVLJeJML43FAIX,23.99,Yes,New,USD,False,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVpf24SVLJeJML43FAIX,33.99,Yes,New,USD,True,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVpf24SVLJeJML43FAIX,26.99,Yes,New,USD,False,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVpf24SVLJeJML43FAIX,19.99,Yes,New,USD,True,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVpf24SVLJeJML43FAIX,24.99,Yes,New,USD,False,Bestbuy.com,,Lenovo,Lenovo Idea,Electronics
AVphQfSlilAPnD_x3PsG,255.57,In Stock,New,USD,False,Aztek Computers,Standard,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AVphQfSlilAPnD_x3PsG,259.99,TRUE,new,USD,False,Bestbuy.com,,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AVphQfSlilAPnD_x3PsG,179.95,Special Order,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AVphQfSlilAPnD_x3PsG,259.99,Yes,New,USD,False,Bestbuy.com,,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AVphQfSlilAPnD_x3PsG,269.74,In Stock,New,USD,False,Aztek Computers,Value,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AVphQfSlilAPnD_x3PsG,276.43,In Stock,New,USD,False,UnbeatableSale,Freight,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AVphQfSlilAPnD_x3PsG,286.99,Special Order,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AVphQfSlilAPnD_x3PsG,207.99,Yes,New,USD,True,Bestbuy.com,,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AVphQfSlilAPnD_x3PsG,379.95,Special Order,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AVphQfSlilAPnD_x3PsG,267.38,In Stock,New,USD,False,Aztek Computers,Value,Elite Screens,ELITE SCREENS DIRECTSHIP,Electronics
AWLk3Ju4Iwln0LfXl1IO,98.0,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AWLk3Ju4Iwln0LfXl1IO,99.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AWLk3Ju4Iwln0LfXl1IO,99.99,TRUE,new,USD,False,Bestbuy.com,,Sony,,Electronics
AVpfvR8QilAPnD_xhYtm,128.59,In Stock,New,USD,False,Beach Camera,Standard,Russound,Russound,Electronics
AVpfvR8QilAPnD_xhYtm,249.99,TRUE,new,USD,False,TigerDirect - Walmart.com,,Russound,Russound,Electronics
AVpfvR8QilAPnD_xhYtm,181.98,TRUE,new,USD,False,Bestbuy.com,,Russound,Russound,Electronics
AVpfvR8QilAPnD_xhYtm,125.99,Yes,New,USD,False,Bestbuy.com,,Russound,Russound,Electronics
AVpfvR8QilAPnD_xhYtm,99.79,In Stock,New,USD,False,DealClock,Value,Russound,Russound,Electronics
AVpfvR8QilAPnD_xhYtm,127.99,Yes,New,USD,False,Bestbuy.com,,Russound,Russound,Electronics
AVpfvR8QilAPnD_xhYtm,118.59,In Stock,New,USD,False,DealClock,Value,Russound,Russound,Electronics
AVpfvR8QilAPnD_xhYtm,109.41,In Stock,New,USD,False,DiamondBuy,Value,Russound,Russound,Electronics
AVpfvR8QilAPnD_xhYtm,249.99,Yes,New,USD,False,Bestbuy.com,,Russound,Russound,Electronics
AVpfDM-4ilAPnD_xT1W0,799.99,Special Order,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SVS,,Electronics
AVpfDM-4ilAPnD_xT1W0,799.98,Yes,New,USD,False,Bestbuy.com,,SVS,,Electronics
AVpjdPfPilAPnD_xNmIv,59.99,TRUE,new,USD,False,Bestbuy.com,,Kenwood,,Electronics
AVpjdPfPilAPnD_xNmIv,23.99,TRUE,new,USD,True,Bestbuy.com,,Kenwood,,Electronics
AWIsfzRiYSSHbkXwx4H3,799.99,TRUE,new,USD,False,Bestbuy.com,,Hisense,,Electronics
AWIsfzRiYSSHbkXwx4H3,599.99,In Stock,New,USD,False,Hisense USA Corporation,Value,Hisense,,Electronics
AWIsfzRiYSSHbkXwx4H3,599.99,TRUE,new,USD,True,Bestbuy.com,,Hisense,,Electronics
AWIsfzRiYSSHbkXwx4H3,699.99,In Stock,New,USD,False,Hisense USA Corporation,Value,Hisense,,Electronics
AWIsfzRiYSSHbkXwx4H3,699.99,TRUE,new,USD,True,Bestbuy.com,,Hisense,,Electronics
AVpiVYLb1cnluZ0-MQnR,119.99,Yes,New,USD,False,Bestbuy.com,,WD,Western Digital,Electronics
AVpiVYLb1cnluZ0-MQnR,149.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,WD,Western Digital,Electronics
AVpiVYLb1cnluZ0-MQnR,149.99,Yes,New,USD,False,Bestbuy.com,,WD,Western Digital,Electronics
AVpiLlubilAPnD_xBoTa,17.99,In Stock,New,USD,True,Walmart.com,Expedited,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,24.99,In Stock,New,USD,False,Walmart.com,Expedited,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,15.94,In Stock,New,USD,True,Walmart.com,Expedited,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,16.99,Yes,New,USD,False,Bestbuy.com,,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,22.16,In Stock,New,USD,False,Walmart.com,Expedited,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,14.99,In Stock,New,USD,True,Walmart.com,Expedited,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,16.79,In Stock,New,USD,True,Walmart.com,Standard,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,24.99,Yes,New,USD,False,Bestbuy.com,,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,22.99,Yes,New,USD,False,Bestbuy.com,,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,16.99,In Stock,New,USD,False,Walmart.com,Expedited,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,16.46,Out Of Stock,New,USD,True,Walmart.com,,House of Marley,House Of Marley,Electronics
AVpiLlubilAPnD_xBoTa,24.99,Yes,New,USD,False,Bestbuy.com,,House of Marley,House Of Marley,Electronics
AVpgswjcLJeJML43Ro-G,36.94,In Stock,New,USD,False,UnbeatableSale,Freight,Midland,Midland,Electronics
AVpgswjcLJeJML43Ro-G,28.99,Yes,New,USD,False,Bestbuy.com,,Midland,Midland,Electronics
AVpgswjcLJeJML43Ro-G,34.05,In Stock,New,USD,False,Walmart.com,Expedited,Midland,Midland,Electronics
AVpgswjcLJeJML43Ro-G,26.99,Yes,New,USD,False,Bestbuy.com,,Midland,Midland,Electronics
AVpgswjcLJeJML43Ro-G,49.99,Yes,New,USD,False,Bestbuy.com,,Midland,Midland,Electronics
AVpgswjcLJeJML43Ro-G,38.68,In Stock,New,USD,True,My Goods,Value,Midland,Midland,Electronics
AVpgswjcLJeJML43Ro-G,34.99,yes,New,USD,False,focuscamera,FREE,Midland,Midland,Electronics
AVpgswjcLJeJML43Ro-G,29.99,Yes,New,USD,False,Bestbuy.com,,Midland,Midland,Electronics
AVpgswjcLJeJML43Ro-G,47.19,In Stock,New,USD,False,Direct Home Supplies,Value,Midland,Midland,Electronics
AVpfQk2EilAPnD_xYTQK,853.99,TRUE,new,USD,True,Bestbuy.com,,Marantz,Marantz,Electronics
AVpfQk2EilAPnD_xYTQK,899.98,TRUE,new,USD,False,Bestbuy.com,,Marantz,Marantz,Electronics
AVpfIjJULJeJML433Ga2,76.61,In Stock,New,USD,False,MA Trade LLC,Value,JVC,,Electronics
AVpfIjJULJeJML433Ga2,79.99,In Stock,New,USD,False,MA Trade LLC,Value,JVC,,Electronics
AVpfFHiHilAPnD_xUgSL,27.43,In Stock,New,USD,False,Walmart.com,Expedited,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,31.78,In Stock,New,USD,False,Walmart.com,Expedited,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,23.07,In Stock,New,USD,True,Walmart.com,Expedited,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,26.44,In Stock,New,USD,False,Walmart.com,Expedited,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,31.61,In Stock,New,USD,False,Walmart.com,Expedited,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,24.87,In Stock,New,USD,False,Walmart.com,Expedited,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,26.97,In Stock,New,USD,False,Walmart.com,Expedited,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,27.65,yes,New,USD,False,jbtoolsales02,FREE,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,29.99,yes,New,USD,False,www-sonicelectronix-com,,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,25.43,In Stock,New,USD,False,Walmart.com,Expedited,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,19.99,Yes,New,USD,False,Bestbuy.com,,iSimple,ISIMPLE,Electronics
AVpfFHiHilAPnD_xUgSL,22.99,Yes,New,USD,False,Bestbuy.com,,iSimple,ISIMPLE,Electronics
AVphULZ-LJeJML43ZZgr,681.6,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Chief,Chief Manufacturing,Electronics
AVphULZ-LJeJML43ZZgr,699.98,Yes,New,USD,False,Bestbuy.com,,Chief,Chief Manufacturing,Electronics
AVphULZ-LJeJML43ZZgr,419.95,In Stock,Used,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Chief,Chief Manufacturing,Electronics
AVphBFxt1cnluZ0-9PuF,42.07,In Stock,New,USD,False,Walmart.com,Expedited,Peerless-AV,Peerless Industries,Electronics
AVphBFxt1cnluZ0-9PuF,38.99,Yes,New,USD,False,Bestbuy.com,,Peerless-AV,Peerless Industries,Electronics
AVphBFxt1cnluZ0-9PuF,37.85,In Stock,New,USD,False,Walmart.com,Expedited,Peerless-AV,Peerless Industries,Electronics
AVphBFxt1cnluZ0-9PuF,37.85,Special Order,New,USD,True,bhphotovideo.com,Free Shipping for this Item,Peerless-AV,Peerless Industries,Electronics
AVphBFxt1cnluZ0-9PuF,38.99,TRUE,new,USD,False,Bestbuy.com,,Peerless-AV,Peerless Industries,Electronics
AVpfQfySLJeJML435uIU,24.95,yes,Manufacturer refurbished,USD,False,turtlebeach_inc,USD 7.95,Turtle Beach,,Electronics
AVpfQfySLJeJML435uIU,40.77,yes,New,USD,False,mnmdiscount1,FREE,Turtle Beach,,Electronics
AVpfQfySLJeJML435uIU,34.77,yes,New,USD,False,mnmdiscount1,FREE,Turtle Beach,,Electronics
AVpf_JaxilAPnD_xlj29,89.99,Yes,New,USD,False,Bestbuy.com,,AudioQuest,,Electronics
AVpf_JaxilAPnD_xlj29,89.99,TRUE,new,USD,False,Bestbuy.com,,AudioQuest,,Electronics
AVpgEhMNLJeJML43Ich7,149.98,TRUE,new,USD,False,Bestbuy.com,,Panamax,,Electronics
AV13V_i2glJLPUi8PFgb,139.99,Yes,New,USD,False,Bestbuy.com,,Toshiba,,Electronics
AV13V_i2glJLPUi8PFgb,139.99,TRUE,new,USD,False,Bestbuy.com,,Toshiba,,Electronics
AWMjgUYxHh53nbDRJ9NI,199.99,TRUE,new,USD,False,Bestbuy.com,,Logitech,,Electronics
AVpgDPRjilAPnD_xmpMU,249.95,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,YAMAHA,Electronics
AVpgDPRjilAPnD_xmpMU,199.95,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,YAMAHA,Electronics
AVpgDPRjilAPnD_xmpMU,249.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,YAMAHA,Electronics
AVpgDPRjilAPnD_xmpMU,199.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,YAMAHA,Electronics
AVpgDPRjilAPnD_xmpMU,217.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,YAMAHA,Electronics
AVpgDPRjilAPnD_xmpMU,224.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,YAMAHA,Electronics
AVpgDPRjilAPnD_xmpMU,168.99,Yes,New,USD,True,Bestbuy.com,,Yamaha,YAMAHA,Electronics
AVzNjwZZ-jtxr-f3yc_y,79.99,Yes,New,USD,False,Bestbuy.com,,Siriusxm,Siriusxm,Electronics
AVzNjwZZ-jtxr-f3yc_y,74.95,In Stock,New,USD,False,Satellite Radio Superstore,Value,Siriusxm,Siriusxm,Electronics
AVzNjwZZ-jtxr-f3yc_y,66.66,In Stock,New,USD,True,Walmart.com,Expedited,Siriusxm,Siriusxm,Electronics
AVzNjwZZ-jtxr-f3yc_y,59.99,Yes,New,USD,False,Bestbuy.com,,Siriusxm,Siriusxm,Electronics
AVpf2pgLilAPnD_xjed4,153.95,yes,New,USD,False,extremenetwork,FREE,Pny,,Electronics
AVpf2pgLilAPnD_xjed4,179.99,TRUE,new,USD,True,Bestbuy.com,,Pny,,Electronics
AVpf2pgLilAPnD_xjed4,152.95,yes,New,USD,False,extremenetwork,FREE,Pny,,Electronics
AVpf2pgLilAPnD_xjed4,139.99,Yes,New,USD,False,Bestbuy.com,,Pny,,Electronics
AVpf2pgLilAPnD_xjed4,199.99,TRUE,new,USD,False,Bestbuy.com,,Pny,,Electronics
AVpf2pgLilAPnD_xjed4,98.95,yes,New,USD,False,extremenetwork,FREE,Pny,,Electronics
AVphRsH11cnluZ0-Agzr,95.99,Yes,New,USD,False,Bestbuy.com,,JBL,,Electronics
AVphRsH11cnluZ0-Agzr,119.99,Yes,New,USD,False,Bestbuy.com,,JBL,,Electronics
AV4GSgsz-jtxr-f3_a37,138.0,In Stock,New,USD,True,Walmart.com,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,157.99,In Stock,New,USD,True,Walmart.com,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,157.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,229.0,In Stock,New,USD,False,Beach Camera,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,109.99,In Stock,New,USD,True,Walmart.com,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,159.99,TRUE,new,USD,False,Bestbuy.com,,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,184.99,In Stock,New,USD,False,Beach Camera,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,86.99,In Stock,New,USD,True,Walmart.com,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,106.99,yes,Manufacturer refurbished,USD,False,underground_bargains,FREE,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,199.0,In Stock,New,USD,False,Beach Camera,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,219.0,In Stock,New,USD,False,Beach Camera,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,140.99,Yes,New,USD,True,Bestbuy.com,,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,174.99,In Stock,New,USD,False,Beach Camera,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,159.99,Yes,New,USD,False,Bestbuy.com,,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,179.99,In Stock,New,USD,False,Beach Camera,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,96.6,yes,Seller refurbished,USD,False,vipoutlet,,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,147.99,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,189.0,In Stock,New,USD,False,Beach Camera,Standard,Samsung,,Electronics
AV4GSgsz-jtxr-f3_a37,119.0,In Stock,New,USD,False,Walmart.com,Standard,Samsung,,Electronics
AWKXniCGYSSHbkXwyv-f,78.0,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AWKXniCGYSSHbkXwyv-f,79.99,undefined,new,USD,False,Bestbuy.com,,Sony,,Electronics
AVpfVNzvLJeJML437Pgg,143.95,In Stock,New,USD,False,HookedOnTronics,Value,Kicker,,Electronics
AVpfVNzvLJeJML437Pgg,134.95,In Stock,New,USD,False,HookedOnTronics,Value,Kicker,,Electronics
AVpfVNzvLJeJML437Pgg,179.99,Yes,New,USD,False,Bestbuy.com,,Kicker,,Electronics
AVpfVNzvLJeJML437Pgg,143.99,Yes,New,USD,False,Bestbuy.com,,Kicker,,Electronics
AVpfVNzvLJeJML437Pgg,165.99,Yes,New,USD,False,Bestbuy.com,,Kicker,,Electronics
AWAtmJb1uC1rwyj_jU16,849.98,TRUE,new,USD,False,Bestbuy.com,,SVS,,Electronics
AWAtmJb1uC1rwyj_jU16,849.99,Special Order,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SVS,,Electronics
AWAtmJb1uC1rwyj_jU16,849.98,Yes,New,USD,False,Bestbuy.com,,SVS,,Electronics
AVpfzhXiLJeJML43EDfY,199.99,TRUE,new,USD,False,Bestbuy.com,,Kanto Living,,Electronics
AVpfzhXiLJeJML43EDfY,199.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Kanto Living,,Electronics
AVpgDCP-1cnluZ0-vmw7,279.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVpgDCP-1cnluZ0-vmw7,279.95,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,,Electronics
AVpgDCP-1cnluZ0-vmw7,249.95,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,,Electronics
AVpgDCP-1cnluZ0-vmw7,252.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,,Electronics
AV1YFFX1GV-KLJ3adcoq,399.99,undefined,new,USD,False,Bestbuy.com,,Bose,,Electronics
AV1YFFX1GV-KLJ3adcoq,399.99,Yes,New,USD,False,Bestbuy.com,,Bose,,Electronics
AV1YFFX1GV-KLJ3adcoq,398.0,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping,Bose,,Electronics
AVpfqTlSLJeJML43BXm9,89.99,TRUE,new,USD,False,Bestbuy.com,,MTX,,Electronics
AVpfqTlSLJeJML43BXm9,89.99,Yes,New,USD,False,Bestbuy.com,,MTX,,Electronics
AVpg8i6NilAPnD_xzQdN,99.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sling Media,Slingbox,Electronics
AVpg8i6NilAPnD_xzQdN,91.99,Yes,New,USD,False,Bestbuy.com,,Sling Media,Slingbox,Electronics
AVpg8i6NilAPnD_xzQdN,99.99,Yes,New,USD,False,Bestbuy.com,,Sling Media,Slingbox,Electronics
AVpfjP9uilAPnD_xdy6-,19.99,In Stock,New,USD,False,Malelo and Company,Standard,Sony,Sony,Electronics
AVpfjP9uilAPnD_xdy6-,13.95,yes,New,USD,False,brake2buyllc,USD 7.25,Sony,Sony,Electronics
AVpfjP9uilAPnD_xdy6-,31.99,Yes,New,USD,False,Bestbuy.com,,Sony,Sony,Electronics
AVpfjP9uilAPnD_xdy6-,11.95,yes,New,USD,False,jama2363,FREE,Sony,Sony,Electronics
AVpfjP9uilAPnD_xdy6-,11.79,yes,New,USD,False,videojam-half,FREE,Sony,Sony,Electronics
AVpfC6mu1cnluZ0-cszY,87.18,Out Of Stock,New,USD,False,Mwave,,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,176.78,In Stock,New,USD,False,BulkBuys,Value,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,142.94,Out Of Stock,New,USD,True,Walmart.com,,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,154.57,Out Of Stock,New,USD,False,Walmart.com,,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,259.99,Yes,New,USD,False,Bestbuy.com,,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,188.98,TRUE,new,USD,False,Bestbuy.com,,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,130.99,Yes,New,USD,False,Bestbuy.com,,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,102.68,Out Of Stock,New,USD,True,Walmart.com,,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,133.03,Out Of Stock,New,USD,False,Walmart.com,,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,105.04,Out Of Stock,New,USD,True,Walmart.com,,Russound,Russound,Electronics
AVpfC6mu1cnluZ0-cszY,142.99,Yes,New,USD,False,Bestbuy.com,,Russound,Russound,Electronics
AVpfKRGKLJeJML433rPX,128.0,In Stock,New,USD,True,Focus Camera,Expedited,Sony,Sony,Electronics
AVpfKRGKLJeJML433rPX,198.0,In Stock,New,USD,False,Focus Camera,Standard,Sony,Sony,Electronics
AVpfKRGKLJeJML433rPX,199.99,Yes,New,USD,False,Bestbuy.com,,Sony,Sony,Electronics
AVpfKRGKLJeJML433rPX,150.0,In Stock,Used,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,Sony,Electronics
AVpfKRGKLJeJML433rPX,189.99,Yes,New,USD,False,Bestbuy.com,,Sony,Sony,Electronics
AVpfKRGKLJeJML433rPX,198.0,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,Sony,Electronics
AVpfKRGKLJeJML433rPX,149.99,Yes,New,USD,False,Bestbuy.com,,Sony,Sony,Electronics
AVpfKRGKLJeJML433rPX,74.99,yes,Manufacturer refurbished,USD,False,evergreenpoint,FREE,Sony,Sony,Electronics
AV00ozTAvKc47QAVgAJM,253.99,In Stock,New,USD,False,antonline.com,Standard,Logitech,,Electronics
AV00ozTAvKc47QAVgAJM,188.95,yes,New,USD,False,extremenetwork,FREE,Logitech,,Electronics
AV00ozTAvKc47QAVgAJM,179.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Logitech,,Electronics
AV00ozTAvKc47QAVgAJM,172.1,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Logitech,,Electronics
AV00ozTAvKc47QAVgAJM,185.0,yes,New,USD,False,lucky-31067,FREE,Logitech,,Electronics
AV00ozTAvKc47QAVgAJM,199.99,Yes,New,USD,False,Bestbuy.com,,Logitech,,Electronics
AVz846Pf-jtxr-f30JIn,379.0,In Stock,New,USD,False,Walmart.com,Expedited,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,299.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,249.99,In Stock,New,USD,True,Walmart.com,Expedited,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,139.0,yes,New,USD,False,4theloveofphones,,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,247.99,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,299.99,TRUE,new,USD,False,Bestbuy.com,,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,269.99,In Stock,New,USD,True,Walmart.com,Standard,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,377.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,199.99,TRUE,new,USD,True,Bestbuy.com,,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,379.99,Yes,New,USD,False,Bestbuy.com,,Samsung,,Electronics
AVz846Pf-jtxr-f30JIn,239.0,yes,New,USD,False,duck1648,FREE,Samsung,,Electronics
AVpe3p_1LJeJML43xFQy,110.28,In Stock,New,USD,False,Car Audio Closeout,Standard,Power Acoustik,Power Acoustik,Electronics
AVpe3p_1LJeJML43xFQy,119.3,In Stock,New,USD,True,HPP Enterprises,Value,Power Acoustik,Power Acoustik,Electronics
AVpe3p_1LJeJML43xFQy,122.75,In Stock,New,USD,True,HPP Enterprises,Value,Power Acoustik,Power Acoustik,Electronics
AVpe3p_1LJeJML43xFQy,118.53,In Stock,New,USD,True,HPP Enterprises,Value,Power Acoustik,Power Acoustik,Electronics
AVpe3p_1LJeJML43xFQy,129.99,Yes,New,USD,False,Bestbuy.com,,Power Acoustik,Power Acoustik,Electronics
AVpe3p_1LJeJML43xFQy,120.79,In Stock,New,USD,True,HPP Enterprises,Value,Power Acoustik,Power Acoustik,Electronics
AVpe3p_1LJeJML43xFQy,127.99,Yes,New,USD,False,Bestbuy.com,,Power Acoustik,Power Acoustik,Electronics
AVpe3p_1LJeJML43xFQy,128.95,In Stock,New,USD,False,CarAudioDistributors,Value,Power Acoustik,Power Acoustik,Electronics
AVpe3p_1LJeJML43xFQy,137.99,Yes,New,USD,False,Bestbuy.com,,Power Acoustik,Power Acoustik,Electronics
AVpe3p_1LJeJML43xFQy,139.99,Yes,New,USD,False,Bestbuy.com,,Power Acoustik,Power Acoustik,Electronics
